billboard_id,track_id
2021-07-043,14JFKtBSqefxfMiKhq6JT8
2021-07-044,1XXimziG1uhM0eDNCZCrUl
2021-07-045,3X2r2CnHOJeV5YekPTgBnK
2021-07-048,472vIK1ldetTxRxG3ovaiY
2021-07-050,1irAliF0T8sLIOPJp6n7rU
2021-07-053,5hChuUMe5iHfjkXgzj1D4b
2021-07-057,7BoobGhD4x5K96Me0hqC8Q
2021-07-058,5QS8PNEWbqTEZyQ6e9ZbJf
2021-07-059,4jbtL4tjkqghUvJknUqU1s
2021-07-060,4sf2L157iEgAR7yrCNLgSq
2021-07-061,1Xi84slp6FryDSCbzq4UCD
2021-07-065,7vF3xkCMvZjAe2nTWY0uQZ
2021-07-067,4ijajhHtBsOn91S4dgkhu7
2021-07-069,5TWAIHYaOnYg4txfmCgon5
2021-07-073,0QULNNd9z5s35entfiiXoa
2021-07-075,3CiF9D8iuVhZWDvvjf8HpG
2021-07-078,1ZIKpMTRPqhwAoVXWY3tXI
2021-07-079,4iCZ6Cr76For1TuHUQ90r8
2021-07-081,7FdUvDkaE24o3FPIWTvzv2
2021-07-083,5pRTz4O2qOkr5nawemy6Wb
2021-07-084,2JLVZYEMmqPWbUoAJAMKfm
2021-07-087,1diS6nkxMQc3wwC4G1j0bh
2021-07-091,3mDFLytDotXo2p0rvfGbkA
2021-08-003,6PERP62TejQjgHu81OHxgM
2021-08-008,67BtfxlNbhBmCDR2L2l8qd
2021-08-010,61KpQadow081I2AsbeLcsb
2021-08-016,43PGPuHIlVOc04jrZVh9L6
2021-08-017,0sf12qNH5qcw8qpgymFOqD
2021-08-018,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-08-020,27OeeYzk6klgBh83TSvGMA
2021-08-021,3Ofmpyhv5UAQ70mENzB277
2021-08-022,6IBcOGPsniK3Pso1wHIhew
2021-08-026,1irAliF0T8sLIOPJp6n7rU
2021-08-030,3USxtqRwSYz57Ewm6wWRMp
2021-08-031,472vIK1ldetTxRxG3ovaiY
2021-08-035,6tDDoYIxWvMLTdKpjFkc1B
2021-08-046,0nqhKXDjsyBMvbeWmgijD0
2021-08-048,1ZIKpMTRPqhwAoVXWY3tXI
2021-08-052,3CiF9D8iuVhZWDvvjf8HpG
2021-08-054,5QS8PNEWbqTEZyQ6e9ZbJf
2021-08-055,1Xi84slp6FryDSCbzq4UCD
2021-08-064,0QULNNd9z5s35entfiiXoa
2021-08-065,2CwG4BXIlGmmYLDmDvwMTH
2021-08-066,53bZYxVbCYm6w1Gx8U64bz
2021-08-067,7IhfjcaXuXCq20ZiAA7igK
2021-08-068,4jbtL4tjkqghUvJknUqU1s
2021-08-071,3X2r2CnHOJeV5YekPTgBnK
2021-08-072,5pRTz4O2qOkr5nawemy6Wb
2021-08-093,7BoobGhD4x5K96Me0hqC8Q
2021-08-096,4ijajhHtBsOn91S4dgkhu7
2021-09-003,6PERP62TejQjgHu81OHxgM
2021-09-008,61KpQadow081I2AsbeLcsb
2021-09-009,67BtfxlNbhBmCDR2L2l8qd
2021-09-019,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-09-020,0sf12qNH5qcw8qpgymFOqD
2021-09-023,6IBcOGPsniK3Pso1wHIhew
2021-09-030,1Xi84slp6FryDSCbzq4UCD
2021-09-032,5QS8PNEWbqTEZyQ6e9ZbJf
2021-09-033,3USxtqRwSYz57Ewm6wWRMp
2021-09-034,1ZIKpMTRPqhwAoVXWY3tXI
2021-09-035,0nqhKXDjsyBMvbeWmgijD0
2021-09-036,472vIK1ldetTxRxG3ovaiY
2021-09-037,27OeeYzk6klgBh83TSvGMA
2021-09-039,3Ofmpyhv5UAQ70mENzB277
2021-09-040,43PGPuHIlVOc04jrZVh9L6
2021-09-042,3CiF9D8iuVhZWDvvjf8HpG
2021-09-061,1irAliF0T8sLIOPJp6n7rU
2021-09-062,0QULNNd9z5s35entfiiXoa
2021-09-072,5pRTz4O2qOkr5nawemy6Wb
2021-09-080,7IWV29mryrqtO0JVgnPtfv
2021-10-006,6PERP62TejQjgHu81OHxgM
2021-10-009,67BtfxlNbhBmCDR2L2l8qd
2021-10-016,3USxtqRwSYz57Ewm6wWRMp
2021-10-023,61KpQadow081I2AsbeLcsb
2021-10-032,1ZIKpMTRPqhwAoVXWY3tXI
2021-10-034,5QS8PNEWbqTEZyQ6e9ZbJf
2021-10-035,0nqhKXDjsyBMvbeWmgijD0
2021-10-041,1Xi84slp6FryDSCbzq4UCD
2021-10-069,7IWV29mryrqtO0JVgnPtfv
2021-10-070,0QULNNd9z5s35entfiiXoa
2021-11-008,6PERP62TejQjgHu81OHxgM
2021-11-013,3USxtqRwSYz57Ewm6wWRMp
2021-11-024,67BtfxlNbhBmCDR2L2l8qd
2021-11-025,1ZIKpMTRPqhwAoVXWY3tXI
2021-11-034,0nqhKXDjsyBMvbeWmgijD0
