track_id,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0ExYAEShqLBa81COgykKAg,"Eh Cumpari","Eh Cumpari","Julius La Rosa",2014-02-12,150256,14,false,jmlemmon,2020-09-19T18:01:08Z,"","Tantrum Music",0.837,0.273,3,-12.86,1,0.0955,0.821,0,0.0669,0.886,132.051,4
spotify:track:4BH8EuPAxeFAh1rSWtnGdD,"Rags to Riches","The Columbia Singles, Vol. 2","Tony Bennett",2011-11-23,168480,56,false,jmlemmon,2020-09-19T18:01:08Z,"vocal jazz,christmas,big band,adult standards,jazz","Columbia/Legacy",0.409,0.435,2,-9.399,1,0.0453,0.907,0.00000717,0.0559,0.567,78.136,4
spotify:track:00tbMk7mvPG1hXlPvqARYy,"Say You're Mine Again","All Perry - 50 Songs","Perry Como",2010-05-25,171026,0,false,jmlemmon,2020-09-19T18:01:08Z,"christmas,adult standards","MD Music Company Limited",0.659,0.106,10,-13.167,1,0.0533,0.991,0,0.121,0.386,75.97,4
spotify:track:3vK5CIt5kRbrFtrlJdb7BM,"Dragnet","The Hits Of Ray Anthony","Ray Anthony",2011-04-30,165696,2,false,jmlemmon,2020-09-19T18:01:08Z,"big band,exotica,swing music","Leverage",0.493,0.551,8,-14.821,1,0.0785,0.871,0.562,0.102,0.405,92.849,4
spotify:track:1THl7yjezM9SW8x2taVS5w,"Tell Me a Story - Single Version","The Essential Frankie Laine","Frankie Laine;Jimmy Boyd",2014-04-18,130933,13,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards,christmas","Columbia/Legacy",0.835,0.366,1,-8.215,1,0.0532,0.807,0,0.105,0.961,122.095,4
spotify:track:4f6q1jntUo41Dcz0mRb2Rm,"Crying In The Chapel","Nippers 50's-Vol.2","June Valli",1988-10-18,165266,5,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards,vocal jazz","RCA Records Label",0.388,0.152,8,-11.573,1,0.0305,0.867,0,0.187,0.484,67.969,4
spotify:track:0u7OWN4nDyvop4eHlACYih,"Why Don't You Believe Me","Essential Masters","Joni James",2009-08-18,174600,15,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards,vocal jazz","Burning Fire",0.253,0.147,3,-13.511,1,0.0315,0.822,0,0.116,0.273,71.892,4
spotify:track:4MyAHEOoChwMQu45EeSNF8,"Your Cheatin' Heart","Greatest Hits","Joni James",2009-01-06,171640,5,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards,vocal jazz","Burning Fire",0.348,0.0799,8,-15.723,1,0.0282,0.766,0,0.282,0.332,86.561,4
spotify:track:47SAIBYtLSowmI0n2DkLka,"With These Hands","Greatest Hits","Eddie Fisher",2005-04-26,168800,0,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards","Fabulous",0.242,0.341,1,-5.32,1,0.0286,0.844,0.0000223,0.152,0.134,81.772,4
spotify:track:3U69pCQwveSOn5bl9VAime,"C'est Si Bon","That Bad Eartha","Eartha Kitt",1956,179106,50,false,jmlemmon,2020-09-19T18:01:08Z,"christmas","RCA/Legacy",0.512,0.35,5,-10.989,0,0.0472,0.796,0,0.0887,0.552,75.47,4
spotify:track:6YlrW3wP8kFBaew3ZkPxhd,"Have You Heard","There Goes My Heart","Joni James",2010-11-21,181611,8,false,jmlemmon,2020-09-19T18:01:08Z,"adult standards,vocal jazz","2008 Classic Records",0.277,0.109,8,-15.178,1,0.034,0.905,0,0.346,0.178,145.155,4
spotify:track:5tAipU3eQhBly8sJQyn5c8,"Wanted (with Henri René & His Orchestra and Chorus)","All Time Greatest Hits","Perry Como;Henri René & His Orchestra and Chorus",1988-06-12,184466,21,false,jmlemmon,2020-09-19T18:02:02Z,"christmas,adult standards","RCA Records Label",0.36,0.232,1,-11.214,0,0.029,0.879,0.0000208,0.374,0.427,72.773,4
spotify:track:5sRMJczwboAX27reERwXyB,"Hey There","Essential Collection","Rosemary Clooney",2012-04-29,179000,0,false,jmlemmon,2020-09-19T18:02:02Z,"vocal jazz,big band","Synergie OMP",0.421,0.109,7,-14.621,0,0.0388,0.978,0.0000351,0.142,0.177,130.289,3
spotify:track:2UzigPZeufcpIia0ZxzfXE,"Oh, My Papa!","Ultimate Oldies & Classics Collection","Eddie Fisher",2011-05-03,185720,0,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards","X5 Music Group",0.372,0.372,10,-3.807,1,0.0283,0.943,0,0.34,0.501,97.395,4
spotify:track:74sOo8hRTh93t8onNyiuAL,"I Get So Lonely","Top Hits Of The Fifties","The Four Knights",2007-11-14,122533,0,false,jmlemmon,2020-09-19T18:02:02Z,"doo-wop","Goldenlane",0.787,0.332,8,-12.737,1,0.0481,0.632,0,0.108,0.973,112.433,4
spotify:track:3hJHdTNNADU2gumKak0LIl,"Three Coins In The Fountain","My Kind Of Music - A Fine Romance","The Four Aces",2012-01-23,182173,0,false,jmlemmon,2020-09-19T18:02:02Z,"doo-wop,adult standards","USM Media / Union Square Music",0.41,0.192,3,-13.054,1,0.0303,0.513,0.00000522,0.156,0.526,77.617,4
spotify:track:3V2wVz0WjXEV79jqs9JBe0,"Secret Love","LOVE","Doris Day",2009-02-09,220000,6,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards,big band","Sony Music Entertainment",0.296,0.225,11,-9.87,1,0.0311,0.931,0.0002,0.134,0.222,132.927,4
spotify:track:5l14z1uDc6xwMohyYuhOfM,"Hernando's Hideaway","The Hits Collection 1954","Archie Bleyer",2008-11-30,153346,0,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards,retro pop","Marathon OMP",0.841,0.332,0,-16.398,0,0.24,0.869,0.0187,0.0715,0.807,120.293,4
spotify:track:1C34EkpoSxjaqWlT1cQnEt,"Young At Heart","100 Gold Songs (100 Original Songs Remastered)","Frank Sinatra",2012-01-01,171572,0,false,jmlemmon,2020-09-19T18:02:02Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz","White Station",0.341,0.276,8,-9.864,1,0.0336,0.778,0,0.364,0.396,84.558,4
spotify:track:3reMY0PF49alfXMs30c2z4,"This Ole House - Single Version","The Essential Rosemary Clooney","Rosemary Clooney",2004-08-31,142266,24,false,jmlemmon,2020-09-19T18:02:02Z,"vocal jazz,big band","Columbia/Legacy",0.689,0.723,0,-8.079,1,0.0483,0.755,0,0.248,0.962,105.913,4
spotify:track:4N8rKdrX9kF4jnGWmlcLWY,"Cross Over the Bridge","Hits","Patti Page",2012-12-11,155533,0,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards","Replay Records - X5 Music Group",0.548,0.342,6,-9.996,1,0.0853,0.761,0,0.372,0.711,83.019,4
spotify:track:7yClKXvaCMZI0684RKXUQ3,"The Little Shoemaker","The Best Of The Gaylords","The Gaylords",1996-01-01,137426,7,false,jmlemmon,2020-09-19T18:02:02Z,"doo-wop","Mercury Records",0.861,0.429,7,-13.701,1,0.0506,0.532,0,0.316,0.969,125.538,4
spotify:track:5I9iHWuPvQMjzcBBYx1hpH,"That's Amore - 1998 - Remastered","Dino: The Essential Dean Martin","Dean Martin",2004,187506,0,false,jmlemmon,2020-09-19T18:02:02Z,"christmas,adult standards,big band,swing music","Capitol Records",0.325,0.219,9,-9.417,1,0.0349,0.77,0,0.112,0.521,79.181,1
spotify:track:6NJHqUluiZ4JUKbeM8IHBC,"Answer Me My Love","Sunday, Monday or Always, Vol. 1","Nat King Cole",2012-05-10,175973,0,false,jmlemmon,2020-09-19T18:02:02Z,"christmas,adult standards,vocal jazz","Universe",0.254,0.349,2,-10.866,1,0.0315,0.803,0,0.284,0.232,111.541,3
spotify:track:1TTRHcMxujlWMznURoWuoi,"If I Give My Heart To You","150 '50s Valentines","Doris Day",2010-09-21,172666,0,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards,big band","Classic Music International",0.499,0.0867,9,-13.097,1,0.047,0.98,0,0.118,0.293,77.719,4
spotify:track:3EDOhWyUVEuiKSlV0h7cJK,"If You Love Me (Really Love Me)","Capitol Collectors Series","Kay Starr",1991-01-01,168333,35,false,jmlemmon,2020-09-19T18:02:02Z,"christmas","Capitol Records",0.344,0.345,2,-11.341,1,0.0344,0.762,0.0000392,0.176,0.428,109.531,3
spotify:track:2gWcPWP8tDA9AZ2Sp0hpjn,"Changing Partners","Greatest Hits - Finest Performances","Patti Page",1995-01-01,170266,0,false,jmlemmon,2020-09-19T18:02:02Z,"adult standards","Sun Record Company",0.52,0.185,3,-17.715,1,0.0282,0.691,0.0000557,0.0973,0.49,80.66,3
spotify:track:4wWkSDHfrxEHubNiMHfJrD,"Papa Loves Mambo","All Time Greatest Hits","Perry Como",1988-06-12,161400,26,false,jmlemmon,2020-09-19T18:02:02Z,"christmas,adult standards","RCA Records Label",0.663,0.487,0,-10.563,1,0.0959,0.645,0.00000773,0.71,0.833,81.028,4
spotify:track:3uGeRIHFKAr9aSR1ltCd4n,"Shake, Rattle And Roll","100 Essential Hits From The 50's","Bill Haley & His Comets",2011-04-12,176880,0,false,jmlemmon,2020-09-19T18:02:02Z,"rockabilly,rock and roll,doo-wop","Rendez-Vous Digital",0.569,0.904,6,-5.963,0,0.0401,0.0303,0,0.357,0.884,96.74,4
spotify:track:6TK8A5OtTwjm6g93zLd9HO,"Rags to Riches","GoodFellas - Music From The Motion Picture","Tony Bennett",1990-09-18,171506,0,false,jmlemmon,2020-09-19T18:02:02Z,"vocal jazz,christmas,big band,adult standards,jazz","Atlantic Records",0.277,0.458,2,-9.131,1,0.0402,0.87,0.00000601,0.0895,0.532,77.942,4
spotify:track:1H5cJb91OFLl1tbyJssynj,"Stranger In Paradise","Dreaming","The Four Aces",2011-05-31,178134,0,false,jmlemmon,2020-09-19T18:02:02Z,"doo-wop,adult standards","PnR",0.243,0.205,5,-13.488,1,0.0294,0.635,0,0.459,0.432,76.692,4
spotify:track:48PpYMdhxkpy83C6DtHxnj,"Here","Moderation","Tony Martin",2006,192013,0,false,jmlemmon,2020-09-19T18:02:02Z,"motown","Jasmine Records",0.263,0.368,0,-7.835,1,0.0308,0.964,0.00662,0.0722,0.222,110.787,4
spotify:track:2qI3JAJttYwvMgmyHvyylp,"Rock Around the Clock","Rock'n'Roll & Jukebox Hits - 60 Originals From The 50s","Bill Haley & His Comets",2012-11-23,130533,0,false,jmlemmon,2020-09-19T18:03:13Z,"","Hitbox",0.767,0.86,8,-6.766,0,0.119,0.369,0.0000631,0.105,0.837,89.829,4
spotify:track:7rGNXbpYxdwRYiw4sRcOoj,"The Yellow Rose of Texas","16 Most Requested Songs","Mitch Miller & His Orchestra & Chorus",1989-06-13,180466,19,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards","Columbia",0.75,0.874,8,-10.846,1,0.0385,0.792,0,0.0961,0.878,99.694,4
spotify:track:6M4q5siGdZr55ZWe7RJ5lE,"Autumn Leaves","The Best of Roger Williams - The Reader's Digest Recordings Vol. 1","Roger Williams",2008-08-01,193904,26,false,jmlemmon,2020-09-19T18:03:13Z,"orchestral","Readers Digest",0.235,0.253,2,-15.677,0,0.0316,0.967,0.85,0.135,0.162,105.118,4
spotify:track:4dnbvB2Y3cZncApCwowEQx,"Unchained Melody","Baxter's Best","Les Baxter",1960-05-01,153373,20,false,jmlemmon,2020-09-19T18:03:13Z,"exotica,lounge,adult standards,easy listening","Capitol Records",0.242,0.209,7,-13.017,1,0.0324,0.206,0.0289,0.139,0.221,93.267,4
spotify:track:3C1mFkJRPmXbgn7gwUTq1O,"Love Is A Many-Splendored Thing","My Kind Of Music - A Fine Romance","The Four Aces",2012-01-23,182866,0,false,jmlemmon,2020-09-19T18:03:13Z,"doo-wop,adult standards","USM Media / Union Square Music",0.32,0.252,2,-14.136,1,0.0363,0.825,0,0.356,0.273,123.056,4
spotify:track:1IRVYanzSQaLb8ouFk9dio,"Sincerely","Picnic","The McGuire Sisters",2009-09-07,186733,0,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards","Bela Records",0.462,0.139,1,-13.188,1,0.0271,0.816,0,0.0739,0.595,75.29,4
spotify:track:2HOqlCxIm53e7RqZzGu7ni,"Ain't That a Shame","Just Pat Boone, Vol. 2","Pat Boone",2013-01-01,144091,0,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards","13th Right Records",0.61,0.283,11,-8.388,1,0.0295,0.729,0,0.113,0.826,115.184,4
spotify:track:1VbPvNOeKkkQGoMgeWeMzL,"Dance With Me Henry (Wallflower)","The Best Of Georgia Gibbs: The Mercury Years","Georgia Gibbs",1996-01-01,137600,13,false,jmlemmon,2020-09-19T18:03:13Z,"","Mercury Records",0.656,0.597,7,-11.1,1,0.23,0.895,0.0000504,0.155,0.789,137.786,4
spotify:track:77St9zZxV7RrB3ne0oW9No,"The Crazy Otto Medley","Red Hot Ragtime Volume 1","Johnny Maddox",2001-04-12,172613,18,false,jmlemmon,2020-09-19T18:03:13Z,"ragtime","Crazy Otto Music, Inc.",0.494,0.575,3,-8.398,1,0.0408,0.875,0.964,0.16,0.948,123.849,4
spotify:track:3P6OwCX7Ofiaaqtvujb6i5,"Sixteen Tons","Vintage Collections","Tennessee Ernie Ford",1997-01-01,158306,60,false,jmlemmon,2020-09-19T18:03:13Z,"country christian,classic country","Capitol Nashville",0.693,0.324,11,-15.085,1,0.205,0.796,0,0.246,0.382,144.14,4
spotify:track:5EGL2hAczX2WvJ4WB0WJVB,"Learnin' The Blues","Sinatra 80th: All The Best","Frank Sinatra",1995-01-01,181733,34,false,jmlemmon,2020-09-19T18:03:13Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz","Capitol Records",0.53,0.286,9,-10.318,1,0.0351,0.626,0,0.0597,0.674,127.563,4
spotify:track:1IEjM1vTd4VGbvT569XSHp,"Hearts Of Stone","The Very Best Of","The Fontane Sisters",2009-06-01,126586,0,false,jmlemmon,2020-09-19T18:03:13Z,"christmas","Master Classics Records",0.653,0.619,5,-8.134,1,0.0511,0.705,0.0000129,0.484,0.967,172.104,4
spotify:track:0KGwxIypBOe7KUEoH1lmCr,"Tweedle Dee","The Very Best Of","Georgia Gibbs",2009-03-01,150626,0,false,jmlemmon,2020-09-19T18:03:13Z,"","Master Classics Records",0.669,0.39,1,-11.078,1,0.081,0.788,0.00000212,0.122,0.874,173.989,4
spotify:track:4O1y0aoZc2WtgyvriCEs3R,"Moments To Remember","16 Most Requested Songs Of The 1950s. Volume One","The Four Lads",1989-06-13,196453,8,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards,doo-wop","Columbia",0.327,0.258,7,-13.297,1,0.0263,0.963,0.000167,0.157,0.359,83.756,4
spotify:track:69JYmZbj5q7PhWFzzMrv7x,"Mr. Sandman","Oldie's Doo Wops Vol 2","The Chordettes",2011-03-25,149760,0,false,jmlemmon,2020-09-19T18:03:13Z,"doo-wop","Ling Music Group",0.709,0.3,9,-12.886,1,0.0482,0.843,0,0.0768,0.579,108.718,4
spotify:track:4y77BxjMGSmFZ441aZDuCZ,"Let Me Go, Lover","Radio Hits Of the '50s","Joan Weber",2006-07-18,142733,9,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards","Legacy Recordings",0.376,0.296,9,-7.203,1,0.0344,0.902,0,0.124,0.336,83.388,3
spotify:track:3yqmBYbbh3lpshsSgNFuu3,"I`m In The Mood For Love","Across The Grain","Nat King Cole",2012-10-08,191773,0,false,jmlemmon,2020-09-19T18:03:13Z,"christmas,adult standards,vocal jazz","Basti",0.633,0.125,1,-17.278,1,0.0543,0.613,0.205,0.097,0.554,130.934,4
spotify:track:437UZbTEOTB9PTZPRe3SZw,"Unchained Melody","My Kind Of Music - A Fine Romance","Al Hibbler",2012-01-23,176066,0,false,jmlemmon,2020-09-19T18:03:13Z,"vocal jazz","USM Media / Union Square Music",0.251,0.248,10,-12.853,1,0.0347,0.816,0.00441,0.342,0.327,83.796,4
spotify:track:5hDKXaqNk8QuwZoEIDAJU9,"The Ballad Of Davy Crockett - From the Television Miniseries ""Davy Crockett""","Disney's Greatest Volume 2","Fess Parker",2001-01-01,177813,25,false,jmlemmon,2020-09-19T18:03:13Z,"","Walt Disney Records",0.615,0.0842,0,-20.678,1,0.274,0.589,0,0.107,0.611,160.721,4
spotify:track:7sIthw4H8sP7EOm3H2GEfL,"The Ballad Of Davy Crockett","Capitol Collectors Series","Tennessee Ernie Ford",1991-01-01,173093,18,false,jmlemmon,2020-09-19T18:03:13Z,"country christian,classic country","Capitol Nashville",0.765,0.26,2,-11.789,1,0.0718,0.832,0,0.107,0.535,126.118,4
spotify:track:42dLyKQzqv15ImRhuOSLJe,"The Naughty Lady Of Shady Lane","Pop Hits Of The 50's Vol 2","The Ames Brothers",2011-01-13,176732,0,false,jmlemmon,2020-09-19T18:03:13Z,"adult standards","Classic Records",0.652,0.422,10,-10.654,0,0.0341,0.829,0.00000195,0.105,0.717,131.187,4
spotify:track:0S5cs4lAkx99tGjoWS4Jtk,"Only You (And You Alone)","The Magic Touch: An Anthology","The Platters",1991-01-01,156666,57,false,jmlemmon,2020-09-19T18:03:13Z,"doo-wop","Island Records",0.486,0.231,3,-12.06,1,0.0354,0.936,0,0.125,0.303,80.049,4
spotify:track:3T99MhhnbWTqo0Bj5lyuP8,"Heartbreak Hotel","Elvis 75","Elvis Presley",2009-12-25,128039,0,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","RCA/Legacy",0.688,0.223,4,-11.476,1,0.0619,0.849,0.0000021,0.0974,0.701,93.551,4
spotify:track:5K97JuyAPo0UOYi5EQCjo1,"Don't Be Cruel - 2005 DSD remaster","Elvis Rock","Elvis Presley",2006-02-21,122600,0,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","SBME Strategic Marketing Group",0.693,0.67,2,-8.676,1,0.142,0.902,0.0000117,0.0821,0.922,84.815,4
spotify:track:1fazjcfV0fNI14sB1ohQjk,"Lisbon Antigua - 1997 Remastered","Ultra-Lounge: Bottoms Up!","Nelson Riddle",1997-01-01,154306,14,false,jmlemmon,2020-09-19T18:03:56Z,"exotica,easy listening,big band","Capitol Records",0.485,0.184,0,-13.972,1,0.0284,0.746,0.221,0.121,0.494,80.445,4
spotify:track:1jCw61bKEeySCkn1iTJsbz,"My Prayer","The Platters Greatest Hits","The Platters",2007-01-01,168000,0,false,jmlemmon,2020-09-19T18:03:56Z,"doo-wop","Replay Music",0.422,0.278,10,-7.701,1,0.0278,0.855,0,0.21,0.295,71.265,4
spotify:track:5WyWoxaMpyW63LblRIqJOG,"The Wayward Wind","Decade Of Gold","Gogi Grant",2011-01-19,175386,8,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards","K-Tel",0.504,0.366,11,-11.989,1,0.0375,0.771,0,0.402,0.511,129.539,4
spotify:track:1TV5zfUq0b6TxfXi8o1Lmi,"The Poor People Of Paris","The 50's Vol. 1","Les Baxter",2009-02-13,148253,0,false,jmlemmon,2020-09-19T18:03:56Z,"exotica,lounge,adult standards,easy listening","Open Records",0.584,0.308,10,-11.374,1,0.035,0.758,0.243,0.0364,0.753,88.006,4
spotify:track:0QyxWIHeciDlMClEl9gfgv,"Whatever Will Be, Will Be - Que Sera, Sera","Daydreaming/The Very Best Of Doris Day","Doris Day",1997-01-01,124333,15,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards,big band","Columbia",0.418,0.42,9,-6.883,1,0.0338,0.87,0,0.448,0.754,177.604,4
spotify:track:0mN7usMZ6ndPSIl545pPUz,"Hound Dog - Remastered","The Essential Elvis Presley","Elvis Presley",2007,137948,38,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","SBME Strategic Marketing Group",0.358,0.845,0,-5.654,1,0.069,0.719,0.00646,0.832,0.954,175.44,4
spotify:track:0XwqfBdq7Kun32jsqcmPyr,"Memories Are Made Of This - 1997 - Remastered","Dino: The Essential Dean Martin","Dean Martin",2004,136493,0,false,jmlemmon,2020-09-19T18:03:56Z,"christmas,adult standards,big band,swing music","Capitol Records",0.675,0.258,4,-12.182,1,0.0495,0.917,0,0.109,0.555,66.572,4
spotify:track:3BNOxIqnJJm0lAwo3PRHpJ,"Rock And Roll Waltz","My Kind Of Music - A Fine Romance","Kay Starr",2012-01-23,180173,0,false,jmlemmon,2020-09-19T18:03:56Z,"christmas","USM Media / Union Square Music",0.512,0.294,5,-13.063,1,0.0314,0.892,0,0.291,0.787,103.199,3
spotify:track:7FB4p1T7JfKHQk7A7SwhTn,"The Great Pretender","The Platters Greatest Hits","The Platters",2007-01-01,162000,0,false,jmlemmon,2020-09-19T18:03:56Z,"doo-wop","Replay Music",0.657,0.336,7,-6.698,1,0.0286,0.873,0,0.291,0.679,114.698,3
spotify:track:5U86SsfcL2jveAr4VQja7z,"I Want You, I Need You, I Love You","Elvis 75","Elvis Presley",2009-12-25,159720,0,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","RCA/Legacy",0.429,0.344,0,-10.988,1,0.0328,0.874,0,0.3,0.718,78.014,4
spotify:track:057vNGYadhcUFIuizr6wrX,"Love Me Tender - From the 20th Century-Fox CinemaScope Production ""Love Me Tender""","Elvis 75","Elvis Presley",2009-12-25,162960,0,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","RCA/Legacy",0.403,0.0326,9,-19.738,1,0.0395,0.918,0.00114,0.106,0.289,98.318,3
spotify:track:6G1asL7rCQL51bG37taRz8,"Hot Diggity","30 Classic Tracks","Perry Como",2009-08-03,143413,0,false,jmlemmon,2020-09-19T18:03:56Z,"christmas,adult standards","Vanilla OMP",0.444,0.598,4,-10.14,1,0.0677,0.628,0,0.0646,0.976,209.742,3
spotify:track:1bxXf37oaqUdNWlUT3RlOz,"Canadian Sunset","Pop Easy Listening, Vol. 4","Eddie Heywood;Hugo Winterhalter",2011-03-18,175078,0,false,jmlemmon,2020-09-19T18:03:56Z,"swing music,easy listening,orchestral","Ling Music Group",0.548,0.275,5,-10.374,1,0.0304,0.843,0.164,0.111,0.553,117.678,4
spotify:track:1EJovYCU4hrSNlnExSqGnK,"Blue Suede Shoes","The Roots of Nick Cave","Carl Perkins",2009-01-01,137053,0,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll","Snapper Music",0.516,0.665,2,-8.206,1,0.034,0.247,0.000986,0.191,0.965,168.795,4
spotify:track:1ZUzJn881gfV03Eyg61Jn4,"The Green Door (Rerecorded)","150 Rock 'n' Roll Classics","Jim Lowe",2009-10-13,128973,7,false,jmlemmon,2020-09-19T18:03:56Z,"boogie-woogie,rockabilly","K-Tel",0.682,0.369,9,-11.91,1,0.0444,0.596,0.00255,0.0464,0.684,146.944,4
spotify:track:37MgkAczrGhCGPQuemAr9T,"Honky Tonk","100 Greatest Soul Classics","Bill Doggett",2011-06-24,191466,0,false,jmlemmon,2020-09-19T18:03:56Z,"soul jazz","AudioSonic Music",0.616,0.522,5,-12.181,1,0.0279,0.53,0.0869,0.0886,0.747,105.278,4
spotify:track:6Bqq92HMn3Cf9wkr9XXTew,"Sixteen Tons","Melodies, Mambos, Waltzes & Memories: The First 75 British No. 1 Hits 1950-1957","Tennessee Ernie Ford",2008-10-13,155466,0,false,jmlemmon,2020-09-19T18:03:56Z,"country christian,classic country","Fantastic Voyage",0.699,0.336,4,-14.617,1,0.175,0.782,0.00000595,0.202,0.44,144.704,4
spotify:track:7BSvAQeQfMYH7OelySTXHH,"Allegheny Moon","The Ultimate Collection","Patti Page",2012-12-20,173413,0,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards","Play Digital",0.414,0.274,0,-12.055,1,0.0333,0.943,0.00000949,0.109,0.188,76.915,3
spotify:track:1ziuig2ToeMoKcWOt0xRnj,"I'm In Love Again","The Best Of Fats Domino","Fats Domino",1988-03-03,122133,0,false,jmlemmon,2020-09-19T18:03:56Z,"rock and roll,doo-wop,rockabilly,boogie-woogie","Parlophone Catalogue",0.747,0.337,0,-10.405,1,0.0406,0.637,0,0.0665,0.961,123.649,4
spotify:track:6tTgZBrdW9tMCatrwFftsl,"Tonight You Belong To Me (Alternate Version)","The Very Best Of","Patience & Prudence",2011-01-01,115226,11,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards","Master Classics Records",0.68,0.32,10,-7.544,0,0.0289,0.954,0,0.0948,0.769,108.07,4
spotify:track:0TMrV95mP7sDlvbE4iVfKP,"Be-Bop-A-Lula","The Rock N' Roll Collection","Gene Vincent & His Blue Caps;Gene Vincent",1996-01-01,157206,40,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll,psychobilly,doo-wop,roots rock","EMI Gold",0.607,0.561,9,-10.099,1,0.0425,0.421,0,0.298,0.841,127.638,3
spotify:track:2BZHNcD8DyQ48Uul1THQkC,"Why Do Fools Fall In Love","Frankie Lymon & The Teenagers","Frankie Lymon & The Teenagers",2009-08-28,142866,13,false,jmlemmon,2020-09-19T18:03:56Z,"doo-wop","Carinco Neue Medien AG",0.4,0.61,5,-5.741,0,0.109,0.44,0.000269,0.0914,0.824,173.506,4
spotify:track:6eG4FIZX4dTiLTpLOcgLn2,"Standing On The Corner","16 Most Requested Songs Of The 1950s. Volume Two","The Four Lads",2008-09-16,170733,6,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards,doo-wop","Columbia",0.611,0.453,7,-10.972,1,0.0436,0.665,0.00000245,0.163,0.76,114.736,4
spotify:track:4jHAXsw17Ks5bOvANROLwo,"Ivory Tower","Greatest Pop Songs Top 100 Best Ever","Cathy Carr",2011-08-09,157893,0,false,jmlemmon,2020-09-19T18:03:56Z,"adult standards","Cloud 9 Music",0.545,0.208,8,-13.99,1,0.0332,0.942,0.000335,0.164,0.341,82.145,4
spotify:track:1s4hyUFWmLWiAamsclb4xA,"See You Later, Alligator","Bill Haley's Greatest Hits","Bill Haley & His Comets",1991-01-01,165360,46,false,jmlemmon,2020-09-19T18:03:56Z,"rockabilly,rock and roll,doo-wop","Geffen*",0.664,0.702,10,-11.841,0,0.0671,0.313,0.00000206,0.369,0.737,156.987,4
